season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos,pass_comp,pass_att,pass_comp_pct,pass_yds,pass_tds,pass_int,pass_long,pass_ypa,pass_ypc,pass_cfb_qbr,pass_nfl_qbr,pass_sacks,pass_sacked_yds,pass_ny/a,pass_any/a,rush_att,rush_yds,rush_yds_gained,rush_yds_lost,rush_td,rush_long,rush_avg,rec_targets,rec_no,rec_yds,rec_avg,rec_tds,rec_long,rec_catch_pct,fumbles,fumbles_lost,defense_solo_tackles,defense_ast_tackles,defense_total_tackles,defense_solo_tfl,defense_ast_tfl,defense_tfl,defense_tfl_yds,defense_solo_sack,defense_ast_sack,defense_sacks,defense_qb_hits,defense_int,defense_int_yds,defense_int_td,defense_int_long,defense_pbu,defense_ff,defense_fr,defense_fr_yds,defense_fr_tds,defense_fr_long,defense_saf,defense_blkd,punt_no,punt_gross_yds,punt_gross_avg,punt_net_yds,punt_net_avg,punt_tb,punt_blkd,punt_fc,punt_50+,punt_inside_20,punt_long,ko_no,ko_yds,ko_ob,ko_tb,ko_fc_yds,ko_avg,fg_made,fg_att,fg_long,fg_blkd,fg_pct,xp_made,xp_att,xp_blkd,two_pt_pass_made,two_pt_pass_att,two_pt_rush_made,two_pt_rush_att,two_pt_rec_made,two_pt_rec_att,def_two_pt_fum_made,def_two_pt_fum_att,def_two_pt_kick_made,def_two_pt_kick_att,pr_no,pr_yds,pr_td,pr_long,pr_avg,kr_no,kr_yds,kr_td,kr_long,kr_avg,fgr_no,fgr_yds,fgr_td,fgr_long,fgr_avg
2024,msmr2402,MR,Munich Ravens,A,MS,Milano Seamen,95,E. Yeboah,E. Yeboah,E. Yeboah,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,A,MS,Milano Seamen,99,H. Awuah,H. Awuah,H. Awuah,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,0,M. De Falcis,M. De Falcis,M. De Falcis,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,1,P. Carr,P. Carr,P. Carr,1,0,,,,,,,,,,,,,,,,,14.0,17.0,23.0,6.0,0.0,8.0,1.21,0.0,2.0,26.0,13.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,10,L. Giuliani,L. Giuliani,L. Giuliani,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,44.0,11.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,13,S. Boni,S. Boni,S. Boni,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,121.0,0.0,91.0,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,19,G. Santagostino,G. Santagostino,G. Santagostino,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,21.0,7.0,0.0,15.0,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,2,M. Manning,M. Manning,M. Manning,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,20,F. Maffi,F. Maffi,F. Maffi,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,22,A. Fantin,A. Fantin,A. Fantin,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,1.0,0.5,35.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,23,F. Proulx,F. Proulx,F. Proulx,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,24,S. Bomiya Emenge,S. Bomiya Emenge,S. Bomiya Emenge,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,25,R. Lonzar,R. Lonzar,R. Lonzar,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,0.0,1.0,0.5,35.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,3,M. Felli,M. Felli,M. Felli,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,4,M. Pooda,M. Pooda,M. Pooda,1,0,,,,,,,,,,,,,,,,,7.0,25.0,27.0,2.0,0.0,16.0,3.57,0.0,1.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,42,Z. Blair,Z. Blair,Z. Blair,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,12.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,44,T. Calbucci,T. Calbucci,T. Calbucci,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,5,E. Gallo,E. Gallo,E. Gallo,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,0.0,12.0,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,56,M. Abera Jote,M. Abera Jote,M. Abera Jote,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,6,K. Khay,K. Khay,K. Khay,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,7,G. Tavecchio,G. Tavecchio,G. Tavecchio,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,136.0,0.0,1.0,0.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,8,Z. Bronkhorst,Z. Bronkhorst,Z. Bronkhorst,1,0,,10.0,24.0,0.42,90.0,0.0,0.0,19.0,3.75,9.0,73.17,0.0,0.0,0.0,3.75,3.75,6.0,24.0,29.0,5.0,1.0,24.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,91,G. Nogueira Montagner,G. Nogueira Montagner,G. Nogueira Montagner,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,9.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,93,S. Cavallini,S. Cavallini,S. Cavallini,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msmr2402,MR,Munich Ravens,H,MS,Milano Seamen,97,M. Taddia,M. Taddia,M. Taddia,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,1,R. Seeber,R. Seeber,R. Seeber,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,10,P. Haun,P. Haun,P. Haun,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,17.0,5.666666666666667,1.0,9.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,12,D. Fullford,D. Fullford,D. Fullford,1,0,,16.0,32.0,0.5,196.0,2.0,1.0,31.0,6.12,12.25,115.82,0.0,0.0,0.0,6.12,5.97,6.0,16.0,22.0,6.0,0.0,8.0,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,14,J. Mensah,J. Mensah,J. Mensah,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,16,D. Leader,D. Leader,D. Leader,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,397.0,0.0,5.0,0.0,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,19,J. Gacek,J. Gacek,J. Gacek,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,20,P. Pilger,P. Pilger,P. Pilger,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,22,P. Timmermann,P. Timmermann,P. Timmermann,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,23,V. Müller,V. Müller,V. Müller,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,24,L. Haslwanter,L. Haslwanter,L. Haslwanter,1,0,,,,,,,,,,,,,,,,,12.0,39.0,41.0,2.0,1.0,7.0,3.25,0.0,1.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,25,T. Bonatti,T. Bonatti,T. Bonatti,1,0,,,,,,,,,,,,,,,,,15.0,53.0,58.0,5.0,0.0,16.0,3.53,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,28,C. Griner,C. Griner,C. Griner,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,3,J. Mayerhofer,J. Mayerhofer,J. Mayerhofer,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,4,M. Schneider,M. Schneider,M. Schneider,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,33.0,33.0,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,43,O. Ogbevoen,O. Ogbevoen,O. Ogbevoen,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,5,F. Reitter,F. Reitter,F. Reitter,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,24.0,24.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,6,A. Platzgummer,A. Platzgummer,A. Platzgummer,1,0,,1.0,1.0,1.0,33.0,1.0,0.0,33.0,33.0,33.0,707.2,0.0,0.0,0.0,33.0,53.0,,,,,,,,0.0,4.0,62.0,15.5,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,7,D. Taylor,D. Taylor,D. Taylor,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,8,D. Chafin,D. Chafin,D. Chafin,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,78.0,19.5,1.0,31.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,0.0,38.0,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,87,R. Weber,R. Weber,R. Weber,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,12.0,12.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,9,R. Lachmann,R. Lachmann,R. Lachmann,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,91,S. Aronokhale,S. Aronokhale,S. Aronokhale,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,A,MS,Milano Seamen,94,B. Grube,B. Grube,B. Grube,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,0,M. De Falcis,M. De Falcis,M. De Falcis,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,1,P. Carr,P. Carr,P. Carr,1,0,,,,,,,,,,,,,,,,,8.0,19.0,23.0,4.0,0.0,11.0,2.38,0.0,1.0,12.0,12.0,0.0,12.0,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,13,S. Boni,S. Boni,S. Boni,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,9.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,19,G. Santagostino,G. Santagostino,G. Santagostino,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,28.0,28.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,2,M. Manning,M. Manning,M. Manning,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,20,F. Maffi,F. Maffi,F. Maffi,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,22,A. Fantin,A. Fantin,A. Fantin,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,24,S. Bomiya Emenge,S. Bomiya Emenge,S. Bomiya Emenge,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,25,R. Lonzar,R. Lonzar,R. Lonzar,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,29,A. Pulpito,A. Pulpito,A. Pulpito,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,4,M. Pooda,M. Pooda,M. Pooda,1,0,,,,,,,,,,,,,,,,,4.0,0.0,2.0,2.0,0.0,2.0,0.0,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,30.0,0.0,16.0,,,,,,
2024,msrt2401,RT,Raiders Tirol,H,MS,Milano Seamen,42,Z. Blair,Z. Blair,Z. Blair,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,10.0,2.0,1.0,2.5,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
