game_id,game_date,game_location,game_stadium,away_abv,away_name,home_abv,home_name,team_id,team_name,visitor_home,total_plays,total_yds,total_yds_per_play,first_downs_total,first_downs_pass,first_downs_rush,first_downs_penalty,penalties_num,penalties_yds,third_down_conv,third_down_att,fourth_down_conv,fourth_down_att,fumbles_num,fumbles_lost,misc_yds,time_of_possession,points_off_turnovers,redzone_att,redzone_scores,redzone_points,redzone_rush_td,redzone_pass_td,redzone_fgm,redzone_end_fga,redzone_end_downs,redzone_end_int,redzone_end_fumble,redzone_end_half,redzone_end_game,pass_comp,pass_att,pass_yds,pass_td,pass_int,pass_long,rush_att,rush_yds,rush_yds_gain,rush_yds_loss,rush_td,rush_long,defense_tackles_total,defense_tackles_solo,defense_tackles_ast,defense_tfl_solo,defense_tfl_ast,defense_tfl,defense_tfl_YDS,defense_sacks,defense_sack_yds,defense_interceptions_num,defense_interceptions_yds,defense_interceptions_td,defense_interceptions_long,defense_pbu,defense_fr,defense_fr_yds,defense_fr_td,defense_fr_long,punt_att,punt_gross_yds,punt_long,punt_blk,punt_tb,punt_fc,punt_50+,punt_in_20,punt_gross_avg,kickoff_att,kickoff_yds,kickoff_out_of_bounds,kickoff_tb,kick_fgm,kick_fga,kick_fg%,kick_fg_long,kick_fg_blk,kick_xpm,kick_xpa,kick_xp%,2PM_pass_att,2PM_pass_made,kick_return_num,kick_return_yds,kick_return_td,kick_return_long,punt_return_num,punt_return_yds,punt_return_td,punt_return_long,field_goal_return_num,field_goal_return_yds,field_goal_return_td
plhd2401,05/26/2024,,,HD,Hamburg Sea Devils,PL,Prague Lions,PL,Prague Lions,H,72,397,5.513888888888889,18,8,9,1,11,102,5,12,0,2,1.0,1.0,28,30:14,0,4.0,3.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,41.0,281.0,3.0,1.0,33.0,31.0,116.0,144.0,0.0,0.0,23.0,44.0,37.0,7.0,9.0,1.0,9.5,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,141.0,53.0,0.0,0.0,0.0,1.0,1.0,35.25,4.0,185.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,47.0,0.0,19.0,2.0,28.0,0.0,30.0,,,
plhd2502,05/24/2025,Prague,FK Viktoria Stadion,HSD,Hamburg Sea Devils,PRG,Prague Lions,HD,Hamburg Sea Devils,V,61,0,0.0,23,2,19,2,4,40,6,12,2,3,,,0,34:26,0,,,,,,,,,,,,,7.0,14.0,30.0,0.0,0.0,,45.0,228.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plhd2502,05/24/2025,Prague,FK Viktoria Stadion,HSD,Hamburg Sea Devils,PRG,Prague Lions,PL,Prague Lions,H,51,0,0.0,15,8,5,2,9,71,6,12,0,1,,,0,25:34,0,,,,,,,,,,,,,16.0,28.0,174.0,1.0,1.0,,17.0,149.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLLK2301,6/4/2023,Prague,FK Viktoria Zizkov,LK,Leipzig Kings,PL,Prague Lions,LK,Leipzig Kings,V,55,226,4.109090909090909,15,11,4,0,8,60,1,9,0,2,2.0,2.0,1,26:58,3,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,28.0,192.0,1.0,2.0,51.0,23.0,34.0,75.0,41.0,0.0,13.0,56.0,30.0,26.0,3.0,2.0,4.0,13.0,1.0,1.0,2.0,6.0,0.0,6.0,,,,,,2.0,90.0,48.0,0.0,0.0,0.0,0.0,1.0,45.0,4.0,245.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,1.0,2.0,0.5,0.0,0.0,3.0,55.0,0.0,19.0,2.0,96.0,1.0,89.0,,,
PLLK2301,6/4/2023,Prague,FK Viktoria Zizkov,LK,Leipzig Kings,PL,Prague Lions,PL,Prague Lions,H,68,256,3.764705882352941,18,7,9,2,4,20,5,16,2,3,2.0,2.0,-46,33:02,0,2.0,2.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,30.0,123.0,1.0,2.0,23.0,37.0,133.0,137.0,4.0,1.0,16.0,49.0,31.0,18.0,7.0,4.0,9.0,59.0,4.0,4.0,2.0,29.0,0.0,30.0,,1.0,13.0,0.0,13.0,4.0,152.0,45.0,0.0,0.0,0.0,0.0,2.0,38.0,3.0,198.0,0.0,0.0,1.0,1.0,1.0,45.0,0.0,0.0,0.0,,1.0,0.0,4.0,79.0,0.0,38.0,1.0,16.0,0.0,16.0,,,
plmr2411,08/04/2024,,,MR,Munich Ravens,PL,Prague Lions,MR,Munich Ravens,V,50,484,9.68,23,14,9,0,5,45,4,6,0,0,0.0,0.0,1,32:11,0,7.0,7.0,47.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,297.0,2.0,0.0,17.0,24.0,187.0,190.0,0.0,4.0,40.0,37.0,23.0,14.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,46.0,0.0,0.0,0.0,0.0,2.0,40.5,8.0,434.0,0.0,4.0,0.0,0.0,,0.0,0.0,5.0,6.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,,,
plmr2411,08/04/2024,,,MR,Munich Ravens,PL,Prague Lions,PL,Prague Lions,H,44,236,5.363636363636363,10,3,7,0,6,45,4,10,0,1,2.0,1.0,41,27:49,0,2.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,142.0,1.0,0.0,45.0,24.0,94.0,100.0,0.0,1.0,15.0,40.0,34.0,6.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,217.0,52.0,0.0,1.0,0.0,1.0,2.0,43.4,3.0,210.0,0.0,3.0,0.0,0.0,,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,36.0,0.0,20.0,4.0,41.0,0.0,20.0,,,
PLPW2309,7/29/2023,Prague,SC Hostivar,PW,Panthers Wroclaw,PL,Prague Lions,PW,Panthers Wroclaw,V,67,604,9.014925373134329,25,11,12,2,7,65,6,13,1,2,1.0,0.0,0,33:11,7,6.0,6.0,38.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,313.0,5.0,0.0,61.0,45.0,291.0,317.0,26.0,4.0,54.0,43.0,23.0,20.0,4.0,2.0,5.0,23.0,1.0,1.0,2.0,61.0,1.0,60.0,3.0,,,,,3.0,155.0,57.0,0.0,1.0,0.0,2.0,0.0,51.667,12.0,835.0,0.0,11.0,1.0,2.0,0.5,28.0,0.0,10.0,10.0,1.0,0.0,0.0,,,,,4.0,37.0,0.0,14.0,,,
PLPW2309,7/29/2023,Prague,SC Hostivar,PW,Panthers Wroclaw,PL,Prague Lions,PL,Prague Lions,H,50,218,4.36,6,2,3,1,5,41,1,13,0,1,1.0,0.0,-4,26:49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,119.0,1.0,2.0,70.0,24.0,99.0,114.0,15.0,1.0,69.0,63.0,43.0,20.0,6.0,2.0,7.0,15.0,0.0,0.0,,,,,3.0,,,,,10.0,359.0,56.0,0.0,0.0,2.0,1.0,0.0,35.9,3.0,197.0,1.0,2.0,,,,,,1.0,2.0,0.5,0.0,0.0,1.0,13.0,0.0,13.0,,,,,,,
plpw2414,08/25/2024,,,PW,Panthers Wroclaw,PL,Prague Lions,PW,Panthers Wroclaw,V,49,238,4.857142857142857,12,8,4,0,10,85,3,11,0,1,0.0,0.0,0,26:45,0,3.0,3.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,153.0,0.0,0.0,23.0,30.0,85.0,98.0,0.0,2.0,16.0,40.0,33.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,199.0,54.0,0.0,1.0,2.0,1.0,2.0,39.8,4.0,227.0,0.0,3.0,1.0,1.0,1.0,20.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,,,
plpw2414,08/25/2024,,,PW,Panthers Wroclaw,PL,Prague Lions,PL,Prague Lions,H,64,220,3.4375,13,9,2,2,9,55,6,16,0,1,1.0,0.0,49,33:15,0,2.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,200.0,0.0,1.0,28.0,20.0,20.0,32.0,0.0,1.0,7.0,42.0,30.0,12.0,3.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,231.0,55.0,0.0,1.0,0.0,1.0,3.0,46.2,2.0,100.0,0.0,0.0,0.0,1.0,0.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,16.0,0.0,16.0,3.0,49.0,0.0,24.0,,,
PLVV2314,9/2/2023,Prague,AS Slavia Praha,VV,Vienna Vikings,PL,Prague Lions,VV,Vienna Vikings,V,55,580,10.545454545454545,25,11,14,0,5,34,3,8,0,1,1.0,0.0,-10,27:52,6,7.0,6.0,41.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,22.0,306.0,2.0,0.0,64.0,32.0,274.0,278.0,4.0,5.0,56.0,39.0,23.0,16.0,4.0,8.0,8.0,30.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,,,,,2.0,95.0,63.0,0.0,0.0,0.0,1.0,1.0,47.5,9.0,564.0,0.0,3.0,1.0,1.0,1.0,42.0,0.0,6.0,7.0,0.857,0.0,0.0,3.0,84.0,0.0,36.0,3.0,5.0,0.0,6.0,,,
PLVV2314,9/2/2023,Prague,AS Slavia Praha,VV,Vienna Vikings,PL,Prague Lions,PL,Prague Lions,H,59,269,4.559322033898305,15,10,5,0,2,15,6,14,0,2,1.0,0.0,0,32:08,0,2.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,201.0,0.0,1.0,36.0,25.0,68.0,108.0,40.0,1.0,23.0,51.0,29.0,22.0,2.0,0.0,2.0,5.0,1.0,1.0,,,,,,,,,,5.0,178.0,45.0,0.0,0.0,1.0,0.0,1.0,35.6,4.0,261.0,0.0,1.0,1.0,1.0,1.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,86.0,0.0,21.0,,,,,,,
plvv2405,06/23/2024,,,VV,Vienna Vikings,PL,Prague Lions,VV,Vienna Vikings,V,69,539,7.811594202898551,24,17,7,0,4,40,1,9,2,3,0.0,0.0,2,32:32,0,7.0,6.0,42.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,36.0,413.0,4.0,1.0,39.0,31.0,126.0,147.0,0.0,2.0,26.0,47.0,37.0,10.0,9.0,2.0,10.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,0.0,1.0,1.0,33.333,7.0,482.0,0.0,5.0,0.0,2.0,0.0,49.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,,,
plvv2405,06/23/2024,,,VV,Vienna Vikings,PL,Prague Lions,PL,Prague Lions,H,59,176,2.983050847457627,10,5,3,2,4,25,1,12,1,3,0.0,0.0,46,27:28,0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,26.0,125.0,0.0,0.0,41.0,31.0,51.0,92.0,0.0,0.0,19.0,52.0,38.0,14.0,7.0,1.0,7.5,6.0,1.0,1.0,1.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,357.0,56.0,0.0,3.0,1.0,3.0,4.0,44.625,2.0,100.0,0.0,2.0,1.0,2.0,0.5,32.0,0.0,0.0,0.0,,0.0,0.0,2.0,58.0,0.0,40.0,2.0,46.0,0.0,36.0,,,
plvv2501,05/18/2025,Prague,FK Viktoria Stadion,VIK,Vienna Vikings,PRG,Prague Lions,VV,Vienna Vikings,V,59,0,0.0,17,6,8,3,8,50,4,11,0,1,,,0,26:48,0,,,,,,,,,,,,,19.0,33.0,242.0,2.0,0.0,,25.0,112.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plvv2501,05/18/2025,Prague,FK Viktoria Stadion,VIK,Vienna Vikings,PRG,Prague Lions,PL,Prague Lions,H,55,0,0.0,10,0,9,1,13,108,2,13,2,2,,,0,33:12,0,,,,,,,,,,,,,15.0,25.0,103.0,0.0,0.0,,27.0,122.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMBD2313,8/27/2023,Paris,Stade Jean Bouin,BD,Barcelona Dragons,PM,Paris Musketeers,BD,Barcelona Dragons,V,64,191,2.984375,12,5,4,3,6,47,6,18,0,1,1.0,1.0,-1,27:56,6,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.0,93.0,1.0,0.0,23.0,29.0,98.0,108.0,10.0,0.0,30.0,49.0,30.0,19.0,2.0,0.0,2.0,9.0,2.0,2.0,,,,,4.0,,,,,9.0,359.0,49.0,0.0,0.0,1.0,0.0,2.0,39.889,3.0,184.0,0.0,0.0,1.0,1.0,1.0,45.0,0.0,0.0,0.0,,1.0,0.0,7.0,141.0,0.0,42.0,2.0,28.0,0.0,16.0,,,
PMBD2313,8/27/2023,Paris,Stade Jean Bouin,BD,Barcelona Dragons,PM,Paris Musketeers,PM,Paris Musketeers,H,64,549,8.578125,25,14,7,4,7,75,6,13,1,1,1.0,1.0,0,32:04,6,4.0,4.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,357.0,5.0,0.0,55.0,30.0,192.0,195.0,3.0,2.0,36.0,58.0,36.0,22.0,4.0,4.0,6.0,10.0,0.0,0.0,,,,,6.0,,,,,6.0,291.0,80.0,0.0,0.0,1.0,2.0,2.0,48.5,8.0,502.0,0.0,1.0,1.0,1.0,1.0,22.0,0.0,1.0,4.0,0.25,3.0,2.0,3.0,56.0,0.0,22.0,4.0,15.0,0.0,9.0,,,
pmbt2408,07/14/2024,,,BT,Berlin Thunder,PM,Paris Musketeers,BT,Berlin Thunder,V,50,286,5.72,10,8,2,0,10,85,2,13,2,2,1.0,0.0,0,20:39,0,5.0,4.0,27.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,213.0,3.0,0.0,22.0,16.0,73.0,80.0,0.0,1.0,59.0,54.0,41.0,13.0,3.0,1.0,3.5,9.0,3.0,3.0,1.0,40.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,6.0,148.0,39.0,0.0,0.0,0.0,0.0,0.0,24.667,5.0,199.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,1.0,2.0,0.5,0.0,0.0,6.0,137.0,0.0,47.0,0.0,0.0,0.0,0.0,,,
pmbt2408,07/14/2024,,,BT,Berlin Thunder,PM,Paris Musketeers,PM,Paris Musketeers,H,66,446,6.757575757575758,23,10,13,0,7,75,8,13,0,0,1.0,1.0,6,37:26,0,6.0,5.0,35.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,186.0,4.0,1.0,19.0,39.0,260.0,265.0,0.0,1.0,20.0,39.0,34.0,5.0,8.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,82.0,31.0,0.0,0.0,0.0,0.0,1.0,20.5,6.0,374.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,5.0,1.0,0.0,0.0,4.0,66.0,0.0,19.0,1.0,6.0,0.0,6.0,,,
PMCC2314,9/3/2023,Paris,Stade Jean Bouin,CC,Cologne Centurions,PM,Paris Musketeers,CC,Cologne Centurions,V,64,246,3.84375,15,11,3,1,8,43,6,16,1,1,2.0,1.0,0,24:19,0,2.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,49.0,201.0,2.0,0.0,57.0,13.0,45.0,46.0,1.0,0.0,15.0,60.0,32.0,28.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,7.0,262.0,56.0,0.0,0.0,0.0,1.0,1.0,37.429,3.0,205.0,0.0,2.0,,,,,,0.0,0.0,,2.0,0.0,6.0,124.0,0.0,25.0,,,,,,,
PMCC2314,9/3/2023,Paris,Stade Jean Bouin,CC,Cologne Centurions,PM,Paris Musketeers,PM,Paris Musketeers,H,67,435,6.492537313432836,25,15,9,1,9,106,9,13,1,1,1.0,0.0,8,35:41,0,5.0,4.0,27.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,37.0,279.0,4.0,2.0,51.0,30.0,156.0,164.0,8.0,2.0,17.0,50.0,28.0,22.0,3.0,2.0,4.0,20.0,2.0,2.0,,,,,10.0,,,,,2.0,94.0,52.0,0.0,0.0,0.0,1.0,2.0,47.0,7.0,354.0,1.0,0.0,,,,,,2.0,4.0,0.5,2.0,1.0,1.0,14.0,0.0,14.0,1.0,25.0,0.0,25.0,,,
pmcc2406,06/30/2024,,,CC,Cologne Centurions,PM,Paris Musketeers,CC,Cologne Centurions,V,59,250,4.237288135593221,10,5,3,2,7,45,6,15,0,0,3.0,2.0,38,28:44,0,4.0,4.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,29.0,127.0,2.0,1.0,9.0,30.0,123.0,129.0,0.0,1.0,25.0,49.0,46.0,3.0,5.0,0.0,5.0,0.0,3.0,3.0,1.0,25.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,8.0,291.0,50.0,0.0,0.0,0.0,1.0,2.0,36.375,6.0,317.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,4.0,0.25,0.0,0.0,9.0,168.0,0.0,47.0,4.0,38.0,0.0,23.0,,,
pmcc2406,06/30/2024,,,CC,Cologne Centurions,PM,Paris Musketeers,PM,Paris Musketeers,H,61,561,9.19672131147541,23,10,11,2,8,60,6,13,2,3,0.0,0.0,26,31:16,0,9.0,9.0,59.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,30.0,290.0,4.0,1.0,22.0,31.0,271.0,275.0,0.0,4.0,79.0,55.0,49.0,6.0,8.0,0.0,8.0,0.0,3.0,3.0,1.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0,107.0,45.0,0.0,0.0,0.0,0.0,1.0,35.667,9.0,463.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,9.0,0.667,0.0,0.0,5.0,133.0,0.0,35.0,2.0,26.0,0.0,16.0,,,
PMFG2308,7/23/2023,Paris,Stade Jean Bouin,FG,Frankfurt Galaxy,PM,Paris Musketeers,FG,Frankfurt Galaxy,V,60,330,5.5,17,12,2,3,11,116,4,14,1,1,1.0,1.0,0,27:41,13,2.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,44.0,287.0,3.0,0.0,40.0,13.0,43.0,47.0,4.0,0.0,13.0,58.0,34.0,24.0,4.0,4.0,6.0,40.0,5.0,5.0,1.0,0.0,0.0,0.0,3.0,,,,,6.0,234.0,64.0,0.0,1.0,1.0,2.0,3.0,39.0,4.0,262.0,0.0,1.0,1.0,2.0,0.5,50.0,0.0,2.0,3.0,0.667,0.0,0.0,2.0,40.0,0.0,22.0,2.0,39.0,0.0,27.0,,,
PMFG2308,7/23/2023,Paris,Stade Jean Bouin,FG,Frankfurt Galaxy,PM,Paris Musketeers,PM,Paris Musketeers,H,68,371,5.455882352941177,26,14,10,2,13,99,5,12,1,2,2.0,1.0,0,32:19,0,2.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,40.0,225.0,2.0,1.0,48.0,23.0,146.0,151.0,5.0,1.0,25.0,54.0,34.0,20.0,4.0,2.0,5.0,28.0,3.0,3.0,,,,,8.0,,,,,5.0,160.0,42.0,0.0,0.0,1.0,0.0,1.0,32.0,4.0,189.0,0.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,58.0,0.0,26.0,1.0,7.0,0.0,7.0,,,
pmfg2403,06/09/2024,,,FG,Frankfurt Galaxy,PM,Paris Musketeers,FG,Frankfurt Galaxy,V,66,298,4.515151515151516,19,13,5,1,3,13,3,10,1,1,0.0,0.0,0,21:21,0,2.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,225.0,2.0,2.0,15.0,19.0,73.0,74.0,0.0,0.0,16.0,47.0,39.0,8.0,3.0,1.0,3.5,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,120.0,42.0,0.0,0.0,0.0,0.0,1.0,40.0,4.0,215.0,0.0,1.0,0.0,4.0,0.0,57.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,90.0,0.0,25.0,0.0,0.0,0.0,0.0,,,
pmfg2403,06/09/2024,,,FG,Frankfurt Galaxy,PM,Paris Musketeers,PM,Paris Musketeers,H,64,354,5.53125,16,11,5,0,5,52,10,16,1,2,3.0,3.0,26,38:39,0,7.0,6.0,32.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,29.0,240.0,2.0,0.0,37.0,33.0,114.0,126.0,0.0,1.0,20.0,47.0,36.0,11.0,3.0,1.0,3.5,9.0,2.0,2.0,2.0,45.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,146.0,56.0,0.0,0.0,0.0,2.0,2.0,48.667,6.0,344.0,0.0,1.0,2.0,2.0,1.0,38.0,0.0,1.0,3.0,0.333,0.0,0.0,3.0,66.0,0.0,24.0,2.0,26.0,0.0,26.0,,,
PMHD2305,7/1/2023,Paris,Stade Jean Bouin,HD,Hamburg Sea Devils,PM,Paris Musketeers,HD,Hamburg Sea Devils,V,62,310,5.0,18,14,2,2,9,112,7,15,2,4,0.0,0.0,0,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,43.0,266.0,2.0,1.0,36.0,19.0,44.0,58.0,14.0,0.0,15.0,63.0,31.0,32.0,4.0,8.0,8.0,40.0,0.0,0.0,,,,,2.0,,,,,,,,,,,,,,7.0,293.0,0.0,0.0,3.0,3.0,1.0,43.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,112.0,0.0,40.0,,,,,,,
PMHD2305,7/1/2023,Paris,Stade Jean Bouin,HD,Hamburg Sea Devils,PM,Paris Musketeers,PM,Paris Musketeers,H,63,337,5.349206349206349,22,14,5,3,13,117,5,11,1,3,1.0,0.0,0,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,42.0,302.0,4.0,0.0,43.0,21.0,35.0,75.0,40.0,0.0,26.0,59.0,32.0,27.0,6.0,2.0,7.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,,,,2.0,49.0,33.0,0.0,0.0,0.0,0.0,1.0,24.5,5.0,282.0,0.0,0.0,,,,,,3.0,4.0,0.75,0.0,0.0,5.0,151.0,0.0,51.0,,,,,,,
pmhd2407,07/07/2024,,,HD,Hamburg Sea Devils,PM,Paris Musketeers,HD,Hamburg Sea Devils,V,63,281,4.4603174603174605,13,8,3,2,14,90,5,14,2,3,0.0,0.0,7,30:56,0,6.0,4.0,18.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,26.0,168.0,0.0,1.0,41.0,35.0,113.0,129.0,0.0,2.0,12.0,41.0,33.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,110.0,39.0,0.0,0.0,0.0,0.0,0.0,27.5,5.0,167.0,0.0,1.0,2.0,2.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,86.0,0.0,27.0,2.0,7.0,0.0,7.0,,,
pmhd2407,07/07/2024,,,HD,Hamburg Sea Devils,PM,Paris Musketeers,PM,Paris Musketeers,H,46,305,6.630434782608695,18,13,5,0,7,75,2,6,2,2,1.0,1.0,0,25:29,0,6.0,6.0,41.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.0,213.0,3.0,0.0,26.0,20.0,92.0,97.0,0.0,3.0,23.0,51.0,36.0,15.0,7.0,2.0,8.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,46.0,0.0,0.0,0.0,0.0,0.0,28.5,7.0,477.0,0.0,2.0,0.0,0.0,,0.0,0.0,5.0,6.0,0.833,0.0,0.0,4.0,117.0,0.0,68.0,0.0,0.0,0.0,0.0,,,
pmmb2413,08/17/2024,,,MB,Madrid Bravos,PM,Paris Musketeers,MB,Madrid Bravos,V,62,366,5.903225806451613,17,7,10,0,6,48,5,13,0,3,2.0,1.0,16,26:57,0,3.0,2.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,23.0,155.0,1.0,0.0,25.0,39.0,211.0,254.0,0.0,1.0,62.0,48.0,41.0,7.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,143.0,41.0,0.0,0.0,0.0,0.0,0.0,28.6,3.0,125.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,50.0,0.0,19.0,3.0,16.0,0.0,13.0,,,
pmmb2413,08/17/2024,,,MB,Madrid Bravos,PM,Paris Musketeers,PM,Paris Musketeers,H,66,288,4.363636363636363,20,8,10,2,6,65,5,15,0,3,1.0,0.0,8,33:03,0,4.0,3.0,15.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,28.0,117.0,0.0,0.0,20.0,37.0,171.0,187.0,0.0,2.0,18.0,52.0,40.0,12.0,10.0,1.0,10.5,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,148.0,37.0,0.0,0.0,1.0,0.0,3.0,29.6,3.0,193.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,32.0,0.0,23.0,2.0,8.0,0.0,7.0,,,
PMMR24WC,08/31/2024,,,MR,Munich Ravens,PM,Paris Musketeers,MR,Munich Ravens,V,59,421,7.135593220338983,18,5,11,2,8,20,4,10,2,4,2.0,2.0,26,26:32,0,5.0,5.0,30.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,29.0,206.0,2.0,0.0,12.0,29.0,215.0,219.0,0.0,2.0,76.0,51.0,47.0,4.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,49.0,0.0,1.0,0.0,0.0,1.0,41.0,7.0,304.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,0.8,0.0,0.0,5.0,220.0,0.0,95.0,1.0,26.0,0.0,26.0,,,
